0.000183114 0.00109866 0.00494392
0.0197756 0.0741584 0.26697
0.934393 0.203632 0.81225
0.0408144 0.934638 0.240499
0.0312489 0.023007 0.856802
0.933748 0.89127 0.943891
0.641913 0.356465 0.36157
0.961237 0.513289 0.428599
0.951996 0.854584 0.55954
0.665985 0.960051 0.766444
0.958206 0.851241 0.483594
0.240393 0.0900132 0.376546
0.449157 0.306028 0.793757
0.00828371 0.905894 0.360808
0.0118071 0.823568 0.835145
0.598759 0.0762457 0.068642
0.72564 0.736064 0.885621
0.689149 0.164311 0.783522
0.22233 0.282285 0.692742
0.615885 0.46063 0.220818
0.179238 0.0880684 0.915267
0.698988 0.956521 0.448238
0.0807374 0.450281 0.97505
0.797769 0.0111672 0.887078
0.221965 0.348084 0.0908224
0.412177 0.655659 0.224362
0.445241 0.65219 0.905973
0.566125 0.242991 0.362822
0.990016 0.6747 0.138051
0.756012 0.293611 0.957554
0.102824 0.998963 0.0683626
0.419504 0.901763 0.635037
0.694357 0.450807 0.455632
0.676528 0.958478 0.662115
0.346391 0.119312 0.598354
0.516314 0.7127 0.629371
0.36193 0.507237 0.786053
0.15119 0.832659 0.635245
0.317539 0.18803 0.270327
0.929693 0.145219 0.504077
0.717493 0.768262 0.152138
0.998468 0.621565 0.743174
0.864958 0.501186 0.222491
0.824272 0.943213 0.240833
0.956081 0.568987 0.809194
0.734282 0.122952 0.12917
0.668455 0.848198 0.0730985
0.804806 0.170948 0.782437
0.156089 0.894597 0.962781
0.725319 0.686883 0.593423
0.378598 0.930777 0.177279
0.686683 0.524588 0.967379
0.0829856 0.791498 0.00211918
0.889231 0.316314 0.894803
0.521996 0.0787436 0.7745
0.938306 0.65934 0.511285
0.133649 0.200323 0.999103
0.191705 0.158306 0.224491
0.922192 0.512729 0.776653
0.0453514 0.282233 0.285237
0.171325 0.460813 0.222954
0.190408 0.13586 0.101487
0.386188 0.403744 0.946765
0.0468997 0.760511 0.14097
0.00121666 0.738574 0.420496
0.875806 0.470376 0.939996
0.406597 0.979619 0.218336
0.493447 0.99566 0.532938
0.236693 0.623714 0.612049
0.0588633 0.844742 0.538681
0.62941 0.928331 0.905294
0.0767835 0.313053 0.187267
0.306125 0.151347 0.152956
0.555607 0.957045 0.7418
0.8374 0.348198 0.55259
0.181756 0.117229 0.0675682
0.350349 0.493978 0.81073
0.418578 0.214903 0.522211
0.199141 0.494945 0.1774
0.609897 0.0627853 0.887636
0.760747 0.575758 0.607828
0.465148 0.320431 0.736257
0.533661 0.575652 0.650967
0.724935 0.490905 0.421018
0.107964 0.858621 0.180051
0.352714 0.495824 0.800521
0.340711 0.839576 0.97106
0.270173 0.881503 0.857462
0.211241 0.550289 0.400562
0.450771 0.0995673 0.540462
0.346667 0.215844 0.175058
0.107754 0.0710029 0.456234
0.0983763 0.484155 0.0195419
0.759859 0.383275 0.460921
0.316052 0.748022 0.643665
0.129785 0.98573 0.746313
0.60631 0.92104 0.0694568
0.127377 0.139149 0.688504
0.878684 0.0755664 0.545242
0.591352 0.640939 0.523465
0.372336 0.52283 0.78596
0.0102838 0.988066 0.83584
0.122449 0.212136 0.17077
0.115399 0.155463 0.894185
0.96594 0.747979 0.794413
0.0346673 0.0582865 0.0377134
0.701702 0.870793 0.909437
0.619487 0.531983 0.616517
0.911258 0.918893 0.312037
0.602188 0.804794 0.409073
0.211288 0.586073 0.614846
0.414424 0.952929 0.987753
0.350161 0.211189 0.115684
0.793401 0.719254 0.174912
0.576189 0.882926 0.111853
0.72478 0.342003 0.528999
0.0959706 0.814828 0.0252341
0.817951 0.680598 0.722031
0.206804 0.742544 0.594026
0.881261 0.941328 0.716624
0.82779 0.517122 0.652623
0.261641 0.696239 0.822665
0.66984 0.615048 0.661735
0.434972 0.654221 0.0105765
0.175467 0.957616 0.166487
0.380381 0.783904 0.279995
0.624838 0.229066 0.750857
0.443551 0.903591 0.429583
0.445182 0.804846 0.822437
0.691005 0.744095 0.24553
0.776323 0.448171 0.702119
0.179172 0.755961 0.923217
0.735655 0.104976 0.00895816
0.108967 0.573177 0.458362
0.591578 0.424209 0.221052
0.508431 0.0611207 0.790845
0.194984 0.052298 0.558933
0.882913 0.267088 0.656304
0.534038 0.297487 0.978581
0.194104 0.357396 0.397445
0.168105 0.431622 0.0767875
0.576127 0.765672 0.408895
0.562317 0.693848 0.102235
0.368777 0.29255 0.436305
0.984879 0.98253 0.0312691
0.344845 0.787647 0.622281
0.644857 0.268616 0.807983
0.430359 0.310304 0.988589
0.138802 0.93551 0.363841
0.763458 0.306184 0.965975
0.0401982 0.547413 0.922697
0.609459 0.352487 0.629787
0.606341 0.969962 0.362707
0.44658 0.415119 0.471492
0.0928808 0.31386 0.0472308
0.458648 0.32681 0.833032
0.056895 0.844086 0.552461
0.71799 0.335793 0.552851
0.294966 0.79414 0.110141
0.513589 0.0902656 0.919295
0.703382 0.946633 0.349358
0.576455 0.31451 0.698963
0.363187 0.888449 0.0620146
0.376046 0.698146 0.804461
0.543448 0.0205409 0.232216
0.208428 0.160623 0.0878878
0.0817177 0.699316 0.460435
0.468769 0.668698 0.793264
0.741304 0.308445 0.178936
0.297612 0.175245 0.372964
0.660578 0.606794 0.695566
0.712248 0.0133916 0.670119
0.900187 0.370056 0.118653
0.38141 0.220585 0.890819
0.359651 0.140536 0.606362
0.373347 0.782821 0.336807
0.975447 0.821422 0.149506
0.504244 0.679909 0.541252
0.128334 0.898736 0.237406
0.335813 0.878229 0.247053
0.578255 0.246056 0.272043
0.417752 0.0581271 0.588993
0.0108144 0.76395 0.486368
0.0426598 0.878651 0.887966
0.419941 0.527951 0.388236
0.577854 0.973003 0.637331
0.0669627 0.665793 0.392093
0.360421 0.633692 0.558364
0.646956 0.856457 0.316135
0.188701 0.28699 0.0236281
0.55886 0.140509 0.813311
0.615288 0.371927 0.693966
0.816455 0.65304 0.570142
0.543495 0.129692 0.886696
0.152946 0.937415 0.247975
0.0511157 0.0749171 0.989461
0.26251 0.669916 0.656905
0.912183 0.560951 0.156058
0.887791 0.922223 0.543218
0.959305 0.866867 0.567458
0.602946 0.510561 0.636846
0.226028 0.624555 0.713082
0.657494 0.527232 0.245941
0.73056 0.16989 0.444302
0.136801 0.822086 0.701305
0.809053 0.542577 0.973984
0.96071 0.998403 0.344025
0.0785239 0.374915 0.542774
0.882412 0.409504 0.515318
0.406366 0.800335 0.144718
0.665294 0.689302 0.148167
0.685283 0.778201 0.501656
0.00612646 0.521858 0.0760121
0.759347 0.871975 0.397726
0.538575 0.651918 0.064336
0.518753 0.533492 0.532178
0.391638 0.560229 0.836631
0.977728 0.336688 0.220575
0.293257 0.774363 0.00686724
0.0719323 0.369789 0.571341
0.0999475 0.457618 0.846183
0.958531 0.13554 0.186468
0.898941 0.71544 0.202166
0.77404 0.824745 0.982109
0.469949 0.980709 0.654711
0.101889 0.718937 0.396617
0.909274 0.886085 0.133048
0.823521 0.743695 0.0504831
0.60964 0.203493 0.734198
0.573747 0.834707 0.844513
0.554719 0.727695 0.373696
0.692928 0.794299 0.529441
0.027959 0.402786 0.165083
0.365427 0.706815 0.952049
0.35096 0.537315 0.0652521
0.555681 0.746815 0.479763
0.157244 0.625602 0.338415
0.400073 0.354698 0.527533
0.972918 0.0897142 0.782021
0.884699 0.270002 0.657723
0.516321 0.178419 0.423625
0.935974 0.803222 0.395568
0.144407 0.30633 0.538313
0.472909 0.992641 0.699664
0.264213 0.288307 0.35192
0.51676 0.933276 0.948814
0.293401 0.221085 0.685899
0.125629 0.580683 0.353437
0.894478 0.185936 0.0653156
0.718469 0.722972 0.871614
0.722936 0.493087 0.452101
0.274822 0.580021 0.00672607
0.820166 0.860461 0.781274
0.943494 0.629492 0.28551
0.0476314 0.716198 0.868502
0.765236 0.774894 0.762242
0.59941 0.73628 0.0229865
0.511403 0.861541 0.566619
0.645841 0.775475 0.840279
0.0624027 0.811903 0.309793
0.551634 0.521661 0.165265
0.296637 0.292438 0.0848941
0.877424 0.500498 0.106168
0.132529 0.839666 0.84523
0.514388 0.47926 0.24607
0.163075 0.763822 0.115257
0.817145 0.865559 0.839046
0.24425 0.914086 0.286265
0.490813 0.368495 0.793656
0.445483 0.529992 0.170605
0.253696 0.986735 0.637146
0.942262 0.919255 0.0351689
0.937721 0.309807 0.419349
0.727835 0.592868 0.00669379
0.704347 0.165835 0.655891
0.442832 0.753972 0.538343
0.444313 0.820793 0.92594
0.168505 0.677574 0.548898
0.195216 0.231215 0.630353
0.701178 0.533894 0.892759
0.551508 0.274214 0.68171
0.622341 0.598651 0.990838
0.557171 0.42548 0.538342
0.400732 0.559312 0.749286
0.461909 0.0278767 0.0100827
0.809606 0.766892 0.314896
0.987352 0.090048 0.654116
0.114265 0.798544 0.76288
0.390386 0.476393 0.344891
0.781803 0.586803 0.484591
0.62632 0.3966 0.742716
0.886901 0.636962 0.839657
0.305288 0.274812 0.901279
0.934367 0.494691 0.558841
0.900828 0.375397 0.144929
0.491 0.64164 0.43084
0.810281 0.984126 0.612228
0.816237 0.387372 0.978095
0.382223 0.490479 0.50287
0.60291 0.0916267 0.123574
0.916804 0.388655 0.0806998
0.986301 0.191508 0.27234
0.910466 0.0117316 0.876198
0.151605 0.023845 0.778627
0.457159 0.735307 0.297413
0.166715 0.32357 0.440985
0.733783 0.433833 0.998949
0.0891918 0.544614 0.464958
0.888221 0.144706 0.874242
0.943099 0.790419 0.254618
0.41394 0.192075 0.426995
0.833292 0.156799 0.441161
0.235775 0.444202 0.543238
0.26161 0.680522 0.728639
0.247134 0.925057 0.326136
0.631301 0.852583 0.433786
0.929472 0.672755 0.671279
0.972883 0.795786 0.0187667
0.950526 0.534257 0.650805
0.0965184 0.721867 0.462538
0.278422 0.507691 0.540345
0.672854 0.174018 0.988425
0.364383 0.290475 0.463406
0.166158 0.826294 0.462341
0.3374 0.863335 0.143412
0.0904538 0.252013 0.697995
0.919853 0.237159 0.144276
0.73123 0.0888929 0.952287
0.913684 0.911522 0.24598
0.27218 0.419263 0.065955
0.622364 0.140592 0.242271
0.188299 0.949358 0.00145661
0.464514 0.773974 0.463218
0.813542 0.712293 0.951881
0.300649 0.236969 0.715973
0.163117 0.534945 0.741614
0.635181 0.136561 0.102739
0.387379 0.399623 0.911333
0.87139 0.0263403 0.315532
0.65613 0.0969908 0.676775
0.187736 0.0354373 0.522999
0.819057 0.207356 0.872616
0.369495 0.36343 0.855122
0.859862 0.463068 0.0396569
0.0703255 0.0650415 0.757319
0.958543 0.935382 0.985406
0.493997 0.0953345 0.12603
0.898171 0.254756 0.444993
0.377153 0.257986 0.153536
0.599341 0.214222 0.891262
0.419575 0.496089 0.200365
0.737387 0.621036 0.0897321
0.949067 0.886812 0.779272
0.694322 0.152484 0.66601
0.623701 0.748118 0.875395
0.519313 0.237321 0.750109
0.364767 0.437623 0.342836
0.118412 0.624951 0.683997
0.47942 0.720548 0.00850739
0.566111 0.320097 0.825586
0.0726439 0.00559026 0.379747
0.228169 0.951291 0.654227
0.363742 0.294412 0.492795
0.30706 0.407203 0.679678
0.41324 0.362341 0.454881
0.468221 0.715392 0.078366
0.0316679 0.484713 0.623268
0.37719 0.653726 0.527644
0.282335 0.94521 0.130247
0.274592 0.475326 0.380628
0.00583789 0.609372 0.603688
0.137787 0.393523 0.121061
0.184654 0.0183776 0.448382
0.524895 0.113932 0.959531
0.731805 0.755046 0.944031
0.868776 0.716375 0.479263
0.428207 0.255873 0.681377
0.785404 0.580027 0.41153
0.248933 0.789827 0.498572
0.882983 0.810753 0.917671
